지방청,표지,일시,풍향,유향,파향,기온,수온,시정,풍속,유속,파고,기압,습도,염분
부산청,부산항유도등부표(랜비),2019-03-07 16:34,162.0,,,9.2,13.3,,7.81,,,1016.8,54.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:34,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 16:34,224.0,,,10.2,11.1,,5.5,,,1016.9,58.0,16.0
부산청,오륙도등대,2019-03-07 16:35,80.0,,,9.8,,,9.0,,,1011.4,52.0,
부산청,가덕도등대,2019-03-07 16:35,90.0,,,9.6,,,6.27,,,1006.5,51.0,
부산청,남항동방파제등대,2019-03-07 16:36,105.0,,,10.5,,,4.4,,,1015.6,46.0,
부산청,송정리등표,2019-03-07 16:36,84.0,,,9.7,,,6.89,,,1016.0,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:36,,,,,,14.3,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 16:36,252.0,,,9.8,14.6,,5.0,,,1016.9,47.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 16:37,166.0,,,9.4,13.3,,7.71,,,1016.9,57.0,16.0
부산청,부산항신항중앙C호등부표,2019-03-07 16:37,242.0,,,10.9,11.1,,5.4,,,1016.9,58.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:37,,,,,,18.9,,,,,,
부산청,오륙도등대,2019-03-07 16:38,81.0,,,9.7,,,9.2,,,1011.5,55.0,
부산청,가덕도등대,2019-03-07 16:38,79.0,,,8.9,,,5.71,,,1006.5,51.0,
부산청,남항동방파제등대,2019-03-07 16:39,107.0,,,10.8,,,3.3,,,1015.7,46.0,
부산청,송정리등표,2019-03-07 16:39,64.0,,,9.7,,,7.61,,,1016.0,53.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:39,,,,,,13.9,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 16:39,236.0,,,10.2,14.6,,5.0,,,1016.9,47.0,18.0
부산청,부산항신항다목적부두,2019-03-07 16:40,,,,,,20.0,,,,,,
부산청,부산항유도등부표(랜비),2019-03-07 16:40,163.0,,,9.4,13.3,,8.69,,,1017.0,56.0,16.0
부산청,부산항신항중앙C호등부표,2019-03-07 16:40,239.0,,,10.9,11.1,,4.6,,,1017.0,56.0,16.0
부산청,오륙도등대,2019-03-07 16:41,82.0,,,9.7,,,9.1,,,1011.5,54.0,
부산청,가덕도등대,2019-03-07 16:41,87.0,,,9.4,,,5.91,,,1006.5,52.0,
부산청,감천항유도등부표(랜비),2019-03-07 16:42,230.0,,,10.1,14.6,,4.5,,,1016.9,44.0,18.0
부산청,남항동방파제등대,2019-03-07 16:42,97.0,,,10.6,,,6.01,,,1015.8,47.0,
부산청,송정리등표,2019-03-07 16:42,64.0,,,9.0,,,6.89,,,1016.1,52.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:42,,,,,,11.5,,,,,,
부산청,부산항유도등부표(랜비),2019-03-07 16:43,165.0,,,8.5,13.2,,8.48,,,1016.8,55.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:43,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 16:43,247.0,,,11.0,11.1,,4.5,,,1017.0,60.0,17.0
부산청,오륙도등대,2019-03-07 16:44,84.0,,,9.7,,,8.89,,,1011.3,52.0,
부산청,가덕도등대,2019-03-07 16:44,86.0,,,9.5,,,6.37,,,1006.5,52.0,
부산청,감천항유도등부표(랜비),2019-03-07 16:45,237.0,,,10.2,14.6,,5.91,,,1016.9,47.0,18.0
부산청,부산항신항다목적부두,2019-03-07 16:46,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 16:46,250.0,,,10.2,11.2,,4.9,,,1017.0,54.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 16:46,174.0,,,9.5,13.2,,7.81,,,966.0,57.0,16.0
부산청,오륙도등대,2019-03-07 16:47,84.0,,,9.7,,,8.79,,,1011.5,54.0,
부산청,가덕도등대,2019-03-07 16:47,87.0,,,8.9,,,6.12,,,1006.6,50.0,
부산청,감천항유도등부표(랜비),2019-03-07 16:48,228.0,,,10.2,14.6,,5.0,,,1016.9,47.0,18.0
부산청,남항동방파제등대,2019-03-07 16:48,79.0,,,9.9,,,5.91,,,1015.8,47.0,
부산청,송정리등표,2019-03-07 16:48,64.0,,,9.6,,,6.89,,,1016.2,56.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:48,,,,,,20.0,,,,,,
부산청,부산항신항다목적부두,2019-03-07 16:49,,,,,,16.3,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 16:49,262.0,,,10.3,11.2,,5.0,,,1017.0,56.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 16:49,158.0,,,8.6,13.2,,7.92,,,966.1,55.0,16.0
부산청,오륙도등대,2019-03-07 16:50,84.0,,,9.7,,,9.1,,,1011.4,53.0,
부산청,가덕도등대,2019-03-07 16:50,82.0,,,9.5,,,5.0,,,1006.5,51.0,
부산청,감천항유도등부표(랜비),2019-03-07 16:51,237.0,,,10.2,14.6,,4.8,,,1017.0,45.0,18.0
부산청,송정리등표,2019-03-07 16:51,73.0,,,8.8,,,5.71,,,1016.3,52.0,
부산청,남항동방파제등대,2019-03-07 16:51,81.0,,,9.7,,,3.0,,,1016.0,48.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:51,,,,,,18.1,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 16:52,256.0,,,11.0,11.2,,4.9,,,1017.0,58.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:52,,,,,,20.0,,,,,,
부산청,부산항유도등부표(랜비),2019-03-07 16:52,159.0,,,9.6,13.2,,7.81,,,1016.9,55.0,16.0
부산청,오륙도등대,2019-03-07 16:53,82.0,,,9.7,,,8.58,,,1011.5,53.0,
부산청,가덕도등대,2019-03-07 16:53,87.0,,,9.5,,,6.22,,,1006.5,50.0,
부산청,남항동방파제등대,2019-03-07 16:54,131.0,,,10.6,,,4.1,,,1015.8,52.0,
부산청,송정리등표,2019-03-07 16:54,69.0,,,9.4,,,6.27,,,1016.3,53.0,
부산청,부산항신항소형선부두등대,2019-03-07 16:54,,,,,,6.9,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 16:54,226.0,,,10.2,14.6,,5.1,,,1017.0,47.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-07 16:55,266.0,,,10.2,11.2,,4.2,,,1017.0,54.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:55,,,,,,20.0,,,,,,
부산청,오륙도등대,2019-03-07 16:56,79.0,,,9.7,,,8.79,,,1011.6,54.0,
부산청,가덕도등대,2019-03-07 16:56,80.0,,,9.5,,,3.1,,,1006.6,52.0,
부산청,남항동방파제등대,2019-03-07 16:57,,,,,,,,,,,,
부산청,송정리등표,2019-03-07 16:57,,,,,,,,,,,,
부산청,부산항신항소형선부두등대,2019-03-07 16:57,,,,,,,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 16:57,,,,,,,,,,,,
부산청,부산항유도등부표(랜비),2019-03-07 16:58,155.0,,,9.5,13.3,,7.4,,,966.2,55.0,16.0
부산청,부산항신항중앙C호등부표,2019-03-07 16:58,257.0,,,10.9,11.2,,4.5,,,1017.0,56.0,16.0
부산청,부산항신항다목적부두,2019-03-07 16:58,,,,,,20.0,,,,,,
부산청,오륙도등대,2019-03-07 16:59,77.0,,,9.7,,,8.17,,,1011.6,53.0,
부산청,가덕도등대,2019-03-07 16:59,85.0,,,9.5,,,5.29,,,1006.6,49.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:00,233.0,,,10.2,14.6,,6.12,,,1017.0,50.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:01,,,,,,15.9,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:01,283.0,,,10.9,11.2,,4.2,,,1017.0,59.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:01,177.0,,,9.2,13.3,,,,,1016.8,54.0,16.0
부산청,오륙도등대,2019-03-07 17:02,74.0,,,9.7,,,9.1,,,1011.6,54.0,
부산청,가덕도등대,2019-03-07 17:02,78.0,,,9.4,,,5.1,,,1006.6,50.0,
부산청,남항동방파제등대,2019-03-07 17:03,136.0,,,9.6,,,4.3,,,1015.9,53.0,
부산청,송정리등표,2019-03-07 17:03,73.0,,,9.5,,,5.91,,,1016.3,54.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:03,,,,,,18.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:03,227.0,,,10.1,14.6,,5.0,,,1017.0,54.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:04,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:04,273.0,,,10.2,11.4,,4.7,,,1017.0,58.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:04,151.0,,,9.7,13.2,,,,,1017.0,54.0,16.0
부산청,오륙도등대,2019-03-07 17:05,81.0,,,9.7,,,8.07,,,1011.7,53.0,
부산청,가덕도등대,2019-03-07 17:05,80.0,,,8.8,,,5.0,,,1006.5,51.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:06,219.0,,,10.0,14.6,,4.9,,,1017.0,52.0,18.0
부산청,남항동방파제등대,2019-03-07 17:06,100.0,,,10.4,,,2.7,,,1016.0,53.0,
부산청,송정리등표,2019-03-07 17:06,75.0,,,9.1,,,6.99,,,1016.2,56.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:06,,,,,,20.0,,,,,,
부산청,부산항신항다목적부두,2019-03-07 17:07,,,,,,17.6,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:07,271.0,,,11.0,11.7,,4.5,,,1016.9,56.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:07,136.0,,,9.3,13.2,,6.58,,,1017.0,54.0,16.0
부산청,오륙도등대,2019-03-07 17:08,77.0,,,9.7,,,8.69,,,1011.6,52.0,
부산청,가덕도등대,2019-03-07 17:08,70.0,,,9.5,,,3.6,,,1006.6,51.0,
부산청,남항동방파제등대,2019-03-07 17:09,95.0,,,10.5,,,4.9,,,1016.0,53.0,
부산청,송정리등표,2019-03-07 17:09,76.0,,,8.8,,,5.91,,,1016.3,52.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:09,,,,,,18.1,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:09,230.0,,,10.0,14.6,,5.6,,,966.1,52.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:10,189.0,,,9.4,13.2,,5.4,,,1017.0,52.0,16.0
부산청,부산항신항다목적부두,2019-03-07 17:10,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:10,262.0,,,11.1,11.8,,4.6,,,1017.0,57.0,17.0
부산청,가덕도등대,2019-03-07 17:11,75.0,,,9.6,,,4.2,,,1006.6,51.0,
부산청,오륙도등대,2019-03-07 17:11,81.0,,,9.7,,,8.48,,,1011.6,53.0,
부산청,남항동방파제등대,2019-03-07 17:12,97.0,,,10.1,,,3.3,,,1016.0,54.0,
부산청,송정리등표,2019-03-07 17:12,77.0,,,8.9,,,5.91,,,1016.3,54.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:12,,,,,,15.6,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:12,211.0,,,9.7,14.6,,5.4,,,1017.0,53.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:13,,,,,,17.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:13,273.0,,,10.2,12.0,,4.1,,,1017.1,54.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:13,176.0,,,9.6,13.2,,6.68,,,966.1,53.0,16.0
부산청,가덕도등대,2019-03-07 17:14,71.0,,,9.5,,,3.4,,,1006.6,50.0,
부산청,오륙도등대,2019-03-07 17:14,74.0,,,9.7,,,8.07,,,1011.7,54.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:15,217.0,,,9.6,14.6,,5.0,,,966.1,52.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:16,,,,,,18.1,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:16,260.0,,,11.0,12.0,,4.6,,,1017.1,54.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:16,173.0,,,9.6,13.2,,6.89,,,1017.1,54.0,16.0
부산청,오륙도등대,2019-03-07 17:17,75.0,,,9.6,,,7.81,,,1011.8,52.0,
부산청,가덕도등대,2019-03-07 17:17,82.0,,,9.4,,,5.19,,,1006.7,49.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:18,,,,,,15.6,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:18,223.0,,,10.0,14.6,,4.3,,,966.3,52.0,18.0
부산청,남항동방파제등대,2019-03-07 17:18,76.0,,,9.5,,,5.0,,,1016.1,52.0,
부산청,송정리등표,2019-03-07 17:18,73.0,,,9.6,,,6.58,,,1016.4,55.0,
부산청,부산항신항중앙C호등부표,2019-03-07 17:19,245.0,,,11.0,12.0,,4.6,,,1017.1,58.0,16.0
부산청,부산항신항다목적부두,2019-03-07 17:19,,,,,,20.0,,,,,,
부산청,부산항유도등부표(랜비),2019-03-07 17:19,189.0,,,9.6,13.2,,52.9,,,1017.1,55.0,16.0
부산청,오륙도등대,2019-03-07 17:20,83.0,,,9.6,,,7.2,,,1011.8,56.0,
부산청,가덕도등대,2019-03-07 17:20,75.0,,,9.4,,,4.0,,,1006.7,48.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:21,219.0,,,9.8,14.6,,4.3,,,1017.2,51.0,18.0
부산청,남항동방파제등대,2019-03-07 17:21,73.0,,,10.2,,,4.4,,,1016.2,53.0,
부산청,송정리등표,2019-03-07 17:21,68.0,,,8.9,,,5.71,,,1016.5,54.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:21,,,,,,16.3,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:22,248.0,,,10.2,12.0,,4.7,,,1017.1,57.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:22,183.0,,,8.8,13.2,,6.27,,,1017.1,53.0,16.0
부산청,부산항신항다목적부두,2019-03-07 17:22,,,,,,15.4,,,,,,
부산청,오륙도등대,2019-03-07 17:23,78.0,,,9.8,,,7.92,,,1011.8,56.0,
부산청,가덕도등대,2019-03-07 17:23,76.0,,,9.5,,,5.1,,,1006.7,50.0,
부산청,남항동방파제등대,2019-03-07 17:24,89.0,,,9.4,,,4.6,,,1016.2,53.0,
부산청,송정리등표,2019-03-07 17:24,67.0,,,9.0,,,5.91,,,1016.4,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:24,,,,,,15.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:24,209.0,,,9.6,14.6,,4.5,,,1017.2,51.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:25,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:25,246.0,,,10.1,12.0,,4.4,,,1017.2,56.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:25,188.0,,,9.4,13.2,,5.1,,,1017.1,54.0,16.0
부산청,오륙도등대,2019-03-07 17:26,85.0,,,9.6,,,7.5,,,1011.9,55.0,
부산청,가덕도등대,2019-03-07 17:26,76.0,,,9.5,,,4.0,,,1006.8,50.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:27,208.0,,,9.5,14.6,,5.4,,,1017.1,51.0,18.0
부산청,송정리등표,2019-03-07 17:27,71.0,,,9.6,,,6.22,,,1016.5,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:27,,,,,,20.0,,,,,,
부산청,남항동방파제등대,2019-03-07 17:27,84.0,,,10.0,,,4.3,,,1016.2,53.0,
부산청,부산항신항다목적부두,2019-03-07 17:28,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:28,241.0,,,11.0,12.0,,4.8,,,1017.2,57.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:28,173.0,,,9.4,13.2,,6.37,,,1017.2,56.0,16.0
부산청,오륙도등대,2019-03-07 17:29,69.0,,,9.6,,,7.4,,,1012.0,54.0,
부산청,가덕도등대,2019-03-07 17:29,78.0,,,9.5,,,3.2,,,1006.8,52.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:30,215.0,,,9.5,14.6,,5.4,,,1017.2,51.0,18.0
부산청,부산항신항다목적부두,2019-03-07 17:31,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:31,244.0,,,10.8,12.0,,4.7,,,1017.2,54.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:31,152.0,,,9.5,13.2,,6.58,,,1017.3,55.0,16.0
부산청,가덕도등대,2019-03-07 17:32,72.0,,,9.4,,,4.1,,,1006.9,51.0,
부산청,오륙도등대,2019-03-07 17:32,69.0,,,9.7,,,7.09,,,1012.1,52.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:33,213.0,,,9.8,14.6,,5.0,,,1017.2,51.0,18.0
부산청,부산항신항소형선부두등대,2019-03-07 17:33,,,,,,15.4,,,,,,
부산청,송정리등표,2019-03-07 17:33,93.0,,,9.9,,,6.01,,,1016.3,55.0,
부산청,남항동방파제등대,2019-03-07 17:33,63.0,,,10.1,,,4.3,,,1016.2,54.0,
부산청,부산항신항다목적부두,2019-03-07 17:34,,,,,,15.7,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:34,245.0,,,10.8,12.0,,4.5,,,1017.3,55.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:34,153.0,,,9.1,13.2,,6.22,,,1017.4,56.0,16.0
부산청,오륙도등대,2019-03-07 17:35,71.0,,,9.7,,,6.78,,,1012.1,53.0,
부산청,가덕도등대,2019-03-07 17:35,76.0,,,9.4,,,4.7,,,1006.9,51.0,
부산청,남항동방파제등대,2019-03-07 17:36,88.0,,,10.0,,,4.4,,,1016.4,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:36,,,,,,18.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:36,211.0,,,9.9,14.6,,5.5,,,1017.3,52.0,18.0
부산청,송정리등표,2019-03-07 17:36,75.0,,,9.6,,,5.81,,,1016.5,54.0,
부산청,부산항신항다목적부두,2019-03-07 17:37,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:37,250.0,,,10.8,12.0,,4.0,,,1017.3,57.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:37,158.0,,,9.4,13.2,,6.78,,,966.5,59.0,16.0
부산청,오륙도등대,2019-03-07 17:38,81.0,,,9.7,,,7.92,,,1012.1,56.0,
부산청,가덕도등대,2019-03-07 17:38,76.0,,,8.8,,,3.9,,,1006.9,49.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:39,222.0,,,9.5,14.6,,4.9,,,1017.3,51.0,18.0
부산청,송정리등표,2019-03-07 17:39,87.0,,,9.0,,,5.71,,,1016.6,54.0,
부산청,남항동방파제등대,2019-03-07 17:39,72.0,,,10.0,,,3.2,,,1016.4,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:39,,,,,,15.7,,,,,,
부산청,부산항신항다목적부두,2019-03-07 17:40,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:40,238.0,,,10.0,12.0,,4.8,,,1017.4,57.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:40,171.0,,,9.5,13.1,,6.78,,,1017.4,57.0,16.0
부산청,오륙도등대,2019-03-07 17:41,85.0,,,9.6,,,7.3,,,1012.2,55.0,
부산청,가덕도등대,2019-03-07 17:41,74.0,,,9.5,,,4.7,,,1007.0,50.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:42,213.0,,,9.9,14.6,,4.6,,,1017.4,50.0,18.0
부산청,부산항신항소형선부두등대,2019-03-07 17:42,,,,,,17.0,,,,,,
부산청,남항동방파제등대,2019-03-07 17:42,84.0,,,9.9,,,5.6,,,1016.4,55.0,
부산청,송정리등표,2019-03-07 17:42,70.0,,,9.0,,,4.6,,,1016.6,54.0,
부산청,부산항신항다목적부두,2019-03-07 17:43,,,,,,20.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:43,234.0,,,10.9,12.0,,4.1,,,1017.5,57.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:43,204.0,,,8.5,13.2,,52.0,,,966.5,56.0,16.0
부산청,오륙도등대,2019-03-07 17:44,74.0,,,9.7,,,5.91,,,1012.2,55.0,
부산청,가덕도등대,2019-03-07 17:44,70.0,,,9.5,,,4.0,,,1007.0,51.0,
부산청,감천항유도등부표(랜비),2019-03-07 17:45,204.0,,,9.9,14.6,,4.9,,,1017.4,51.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:46,172.0,,,8.5,13.2,,6.58,,,1017.5,57.0,16.0
부산청,부산항신항다목적부두,2019-03-07 17:46,,,,,,16.9,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:46,231.0,,,10.0,12.1,,4.0,,,1017.5,58.0,17.0
부산청,가덕도등대,2019-03-07 17:47,75.0,,,8.8,,,4.8,,,1007.1,52.0,
부산청,오륙도등대,2019-03-07 17:47,79.0,,,9.6,,,6.01,,,1012.3,55.0,
부산청,송정리등표,2019-03-07 17:48,74.0,,,9.1,,,6.37,,,1016.6,56.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:48,,,,,,17.8,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:48,214.0,,,10.0,14.5,,4.8,,,1017.4,53.0,18.0
부산청,남항동방파제등대,2019-03-07 17:48,100.0,,,10.0,,,3.1,,,1016.4,55.0,
부산청,부산항신항다목적부두,2019-03-07 17:49,,,,,,16.5,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:49,236.0,,,9.9,12.1,,3.9,,,1017.5,57.0,17.0
부산청,부산항유도등부표(랜비),2019-03-07 17:49,164.0,,,9.0,13.2,,6.68,,,1017.5,56.0,16.0
부산청,오륙도등대,2019-03-07 17:50,75.0,,,9.6,,,6.78,,,1012.3,54.0,
부산청,가덕도등대,2019-03-07 17:50,72.0,,,9.4,,,2.8,,,1007.1,55.0,
부산청,남항동방파제등대,2019-03-07 17:51,70.0,,,9.9,,,3.8,,,1016.5,55.0,
부산청,송정리등표,2019-03-07 17:51,94.0,,,9.6,,,4.3,,,1016.7,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:51,,,,,,16.1,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:51,212.0,,,9.9,14.4,,4.5,,,1017.5,50.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:52,150.0,,,9.3,13.2,,5.1,,,1017.5,56.0,16.0
부산청,부산항신항다목적부두,2019-03-07 17:52,,,,,,15.6,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:52,239.0,,,10.6,12.3,,3.8,,,1017.6,54.0,17.0
부산청,오륙도등대,2019-03-07 17:53,78.0,,,9.7,,,6.12,,,1012.3,55.0,
부산청,가덕도등대,2019-03-07 17:53,76.0,,,9.4,,,5.0,,,1007.1,53.0,
부산청,남항동방파제등대,2019-03-07 17:54,73.0,,,9.8,,,4.3,,,1016.6,54.0,
부산청,송정리등표,2019-03-07 17:54,67.0,,,9.7,,,5.91,,,1016.7,55.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:54,,,,,,15.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:54,211.0,,,9.8,14.3,,4.6,,,1017.4,51.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:55,180.0,,,8.5,13.2,,5.29,,,1017.4,56.0,16.0
부산청,부산항신항중앙C호등부표,2019-03-07 17:55,243.0,,,9.8,12.3,,3.5,,,1017.6,52.0,17.0
부산청,부산항신항다목적부두,2019-03-07 17:55,,,,,,20.0,,,,,,
부산청,오륙도등대,2019-03-07 17:56,83.0,,,9.7,,,5.6,,,1012.4,55.0,
부산청,가덕도등대,2019-03-07 17:56,69.0,,,8.7,,,4.0,,,1007.2,52.0,
부산청,남항동방파제등대,2019-03-07 17:57,88.0,,,10.0,,,1.7,,,1016.6,55.0,
부산청,송정리등표,2019-03-07 17:57,72.0,,,9.7,,,5.0,,,1016.8,53.0,
부산청,부산항신항소형선부두등대,2019-03-07 17:57,,,,,,18.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-07 17:57,220.0,,,9.5,14.3,,4.3,,,1017.5,51.0,18.0
부산청,부산항유도등부표(랜비),2019-03-07 17:58,,,,,,,,,,,,
부산청,부산항신항다목적부두,2019-03-07 17:58,,,,,,,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 17:58,,,,,,,,,,,,
부산청,오륙도등대,2019-03-07 17:59,76.0,,,9.8,,,6.89,,,1012.4,56.0,
부산청,가덕도등대,2019-03-07 17:59,80.0,,,9.4,,,5.71,,,1007.2,54.0,
부산청,감천항유도등부표(랜비),2019-03-07 18:00,205.0,,,9.5,14.3,,4.7,,,1017.6,52.0,18.0
부산청,부산항신항다목적부두,2019-03-07 18:01,,,,,,18.9,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 18:01,239.0,,,10.4,12.0,,3.0,,,1017.7,53.0,16.0
부산청,부산항유도등부표(랜비),2019-03-07 18:01,192.0,,,8.5,13.1,,4.5,,,966.6,55.0,16.0
부산청,오륙도등대,2019-03-07 18:02,77.0,,,9.7,,,5.4,,,1012.5,52.0,
부산청,가덕도등대,2019-03-07 18:02,79.0,,,9.3,,,6.01,,,1007.2,57.0,
부산청,감천항유도등부표(랜비),2019-03-07 18:03,209.0,,,9.8,14.3,,4.9,,,1017.6,53.0,18.0
부산청,남항동방파제등대,2019-03-07 18:03,99.0,,,9.8,,,2.9,,,1016.7,55.0,
부산청,송정리등표,2019-03-07 18:03,75.0,,,9.1,,,5.4,,,1016.8,54.0,
부산청,부산항신항소형선부두등대,2019-03-07 18:03,,,,,,15.7,,,,,,
부산청,부산항신항다목적부두,2019-03-07 18:04,,,,,,17.8,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-07 18:04,244.0,,,10.5,11.8,,3.4,,,1017.8,57.0,16.0
부산청,부산항유도등부표(랜비),2019-03-07 18:04,216.0,,,9.5,13.2,,4.5,,,1017.6,53.0,16.0
부산청,오륙도등대,2019-03-07 18:05,80.0,,,9.7,,,5.81,,,1012.5,55.0,
부산청,가덕도등대,2019-03-07 18:05,81.0,,,9.1,,,5.4,,,1007.3,54.0,
부산청,감천항유도등부표(랜비),2019-03-07 18:06,214.0,,,9.5,14.2,,4.8,,,1017.5,53.0,18.0
부산청,남항동방파제등대,2019-03-07 18:06,89.0,,,10.1,,,2.3,,,1016.7,55.0,
부산청,송정리등표,2019-03-07 18:06,70.0,,,9.7,,,6.27,,,1016.9,56.0,
